identificador,rango,titulo,fecha_publicacion,derogada,url
BOE-A-2020-5469,Orden,"Orden SND/458/2020, de 30 de mayo, para la flexibilización de determinadas restricciones de ámbito nacional establecidas tras la declaración del estado de alarma en aplicación de la fase 3 del Plan para la transición hacia una nueva normalidad.",20200530,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-5469
BOE-A-2020-5475,Instrucción,"Instrucción de 28 de mayo de 2020, de la Dirección General de Seguridad Jurídica y Fe Pública, sobre levantamiento de la suspensión de plazos administrativos.",20200530,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-5475
BOE-A-2020-5468,Orden,"Orden SND/457/2020, de 29 de mayo, por la que se adoptan exenciones en el ámbito de las licencias de pilotos de aeronaves ultraligeras con motivo de la situación de crisis sanitaria ocasionada por el COVID-19.",20200530,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-5468
BOE-A-2020-5477,Resolución,"Resolución de 28 de mayo de 2020, de la Secretaría General de Pesca, por la que se publican precios de activación para el año 2020, del mecanismo de almacenamiento previsto en la organización común de mercados en el sector de los productos de la pesca y de la acuicultura.",20200530,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-5477
BOE-A-2020-5493,Real Decreto-ley,"Real Decreto-ley 20/2020, de 29 de mayo, por el que se establece el ingreso mínimo vital.",20200601,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-5493
BOE-A-2020-5567,Orden,"Orden SND/487/2020, de 1 de junio, por la que se establecen las condiciones a aplicar en las fases 2 y 3 del Plan para la Transición hacia una Nueva Normalidad en materia de servicios aéreos y marítimos.",20200602,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-5567
BOE-A-2020-5592,Resolución,"Resolución de 19 de mayo de 2020, de la Dirección General de la Marina Mercante, por la que se acuerda la continuación en la tramitación de los procedimientos administrativos para el otorgamiento de exenciones de la obligatoriedad de utilización del servicio portuario de practicaje, en aplicación del apartado 4 de la disposición adicional tercera del Real Decreto 463/2020, de 14 de marzo, por el que se declara el estado de alarma para la gestión de la situación de crisis sanitaria ocasionada por el COVID-19.",20200602,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-5592
BOE-A-2020-5734,Resolución,"Resolución de 27 de mayo de 2020, de la Dirección General de Seguridad Jurídica y Fe Pública, por la que se aprueban los modelos de solicitud para hacer constar en el Registro de Bienes Muebles la suspensión de las obligaciones contractuales derivadas de préstamo o garantía hipotecaria contratado por persona física que se encuentre en situación de vulnerabilidad económica, en la forma definida por el Real Decreto-ley 11/2020, de 31 de marzo, por el que se adoptan medidas urgentes complementarias en el ámbito social y económico para hacer frente al COVID-19.",20200605,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-5734
BOE-A-2020-5737,Resolución,"Resolución de 1 de junio de 2020, del Servicio Público de Empleo Estatal, por la que se adoptan medidas para la recuperación de la actividad formativa presencial en la formación profesional para el empleo en el ámbito laboral, en el marco de la implementación del Plan para la transición hacia una nueva normalidad.",20200605,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-5737
BOE-A-2020-5763,Resolución,"Resolución de 3 de junio de 2020, del Congreso de los Diputados, por la que se ordena la publicación del Acuerdo de autorización de la prórroga del estado de alarma declarado por el Real Decreto 463/2020, de 14 de marzo.",20200606,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-5763
BOE-A-2020-5764,Orden,"Orden JUS/504/2020, de 5 de junio, por la que se activa la Fase 3 del Plan de Desescalada para la Administración de Justicia ante el COVID-19.",20200606,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-5764
BOE-A-2020-5767,Real Decreto,"Real Decreto 555/2020, de 5 de junio, por el que se prorroga el estado de alarma declarado por el Real Decreto 463/2020, de 14 de marzo, por el que se declara el estado de alarma para la gestión de la situación de crisis sanitaria ocasionada por el COVID-19.",20200606,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-5767
BOE-A-2020-5795,Orden,"Orden SND/507/2020, de 6 de junio, por la que se modifican diversas órdenes con el fin de flexibilizar determinadas restricciones de ámbito nacional y establecer las unidades territoriales que progresan a las fases 2 y 3 del Plan para la transición hacia una nueva normalidad.",20200606,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-5795
BOE-A-2020-5835,Orden,"Orden APA/508/2020, de 5 de junio, por la que, como consecuencia de la aplicación del estado de alarma declarado por el Real Decreto 463/2020, de 14 de marzo, se adecúan ciertas condiciones y plazos previstos en el Real Decreto 169/2018, de 23 de marzo, por el que se establecen las bases reguladoras para la concesión de subvenciones a la ejecución de proyectos de innovación de interés general por grupos operativos de la Asociación Europea para la Innovación en materia de productividad y sostenibilidad agrícolas.",20200609,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-5835
BOE-A-2020-5952,Instrucción,"Instrucción de 4 de junio de 2020, de la Dirección General de Seguridad Jurídica y Fe Pública, sobre levantamiento de medidas adoptadas por la crisis sanitaria del COVID-19.",20200610,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-5952
BOE-A-2020-5953,Resolución,"Resolución de 4 de junio de 2020, de la Subsecretaría, por la que se publica el Convenio con el Servicio Público de Empleo Estatal y las Cajas Rurales Miembro del Grupo Cooperativo Cajamar, para el anticipo de prestaciones por desempleo previamente reconocidas por el Servicio Público de Empleo Estatal.",20200610,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-5953
BOE-A-2020-5895,Real Decreto-ley,"Real Decreto-ley 21/2020, de 9 de junio, de medidas urgentes de prevención, contención y coordinación para hacer frente a la crisis sanitaria ocasionada por el COVID-19.",20200610,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-5895
BOE-A-2020-5897,Resolución,"Resolución de 8 de junio de 2020, de la Dirección General de Aviación Civil, por la que se adecúan los niveles de servicio del transporte aéreo sometido a obligaciones de servicio público, para adaptarlo a la evolución de la demanda en el proceso de desescalada de la crisis sanitaria ocasionada por el COVID-19.",20200610,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-5897
BOE-A-2020-5898,Real Decreto,"Real Decreto 557/2020, de 9 de junio, por el que se adoptan medidas extraordinarias en el sector del vino para hacer frente a la crisis causada por la pandemia de COVID-19, y por el que se fija una norma de comercialización en el sector del vino y se modifica la regulación sobre declaraciones obligatorias en el sector vitivinícola y el programa de apoyo al sector del vino.",20200610,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-5898
BOE-A-2020-5899,Real Decreto,"Real Decreto 558/2020, de 9 de junio, por el que se modifican distintos reales decretos que establecen normativa básica de desarrollo de reglamentos de la Unión Europea en materia de frutas y hortalizas y vitivinicultura.",20200610,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-5899
BOE-A-2020-5900,Orden,"Orden PCM/509/2020, de 3 de junio, por la que se regulan las especialidades en la Guardia Civil.",20200610,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-5900
BOE-A-2020-6024,Orden,"Orden SND/518/2020, de 11 de junio, por la que se regula la autorización de un programa piloto de apertura de corredores turísticos seguros en la Comunidad Autónoma de Illes Balears mediante el levantamiento parcial de los controles temporales en las fronteras interiores establecidos con motivo de la situación de crisis sanitaria ocasionada por el COVID-19.",20200612,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6024
BOE-A-2020-6088,Orden,"Orden SND/520/2020, de 12 de junio, por la que se modifican diversas órdenes para la flexibilización de determinadas restricciones de ámbito nacional establecidas tras la declaración del estado de alarma y se establecen las unidades territoriales que progresan a la fase 3 del Plan para la transición hacia una nueva normalidad.",20200613,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6088
BOE-A-2020-6107,Orden,"Orden SND/521/2020, de 13 de junio, por la que se prorrogan los criterios para la aplicación de una restricción temporal de viajes no imprescindibles desde terceros países a la Unión Europea y países asociados Schengen por razones de orden público y salud pública con motivo de la crisis sanitaria ocasionada por el COVID-19.",20200615,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6107
BOE-A-2020-6187,Circular,"Circular 3/2020, de 11 de junio, del Banco de España, por la que se modifica la Circular 4/2017, de 27 de noviembre, a entidades de crédito, sobre normas de información financiera pública y reservada, y modelos de estados financieros.",20200616,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6187
BOE-A-2020-6232,Real Decreto-ley,"Real Decreto-ley 22/2020, de 16 de junio, por el que se regula la creación del Fondo COVID-19 y se establecen las reglas relativas a su distribución y libramiento.",20200617,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6232
BOE-A-2020-6236,Resolución,"Resolución de 16 de junio de 2020, de la Secretaría de Estado de Economía y Apoyo a la Empresa, por la que se publica el Acuerdo del Consejo de Ministros de 16 de junio de 2020, por el que se establecen los términos y condiciones del quinto tramo de la línea de avales a préstamos concedidos a empresas y autónomos, a préstamos concedidos a pymes y autónomos del sector turístico y actividades conexas, y financiación concedida a empresas y autónomos para la adquisición de vehículos de motor de transporte por carretera de uso profesional, y se autorizan límites para adquirir compromisos de gasto con cargo a ejercicios futuros, en aplicación de lo dispuesto en el artículo 47 de la Ley 47/2003, de 26 de noviembre, General Presupuestaria.",20200617,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6236
BOE-A-2020-6233,Real Decreto,"Real Decreto 568/2020, de 16 de junio, por el que se designa a la autoridad notificante, y se determinan otras obligaciones, en cumplimiento del Reglamento (UE) 2019/1009 del Parlamento Europeo y del Consejo, de 5 de junio de 2019, por el que se establecen disposiciones relativas a la puesta a disposición en el mercado de los productos fertilizantes UE y se modifican los Reglamentos (CE) n.º 1069/2009 y (CE) n.º 1107/2009 y se deroga el Reglamento (CE) n.º 2003/2003.",20200617,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6233
BOE-A-2020-6234,Orden,"Orden PCM/531/2020, de 16 de junio, por la que se publica el Acuerdo del Consejo de Ministros de 16 de junio de 2020, por el que se establecen los puertos y aeropuertos españoles designados como ""Puntos de Entrada con capacidad de atención a Emergencias de Salud Pública de Importancia Internacional"", según lo establecido en el Reglamento Sanitario Internacional (RSI-2005), para hacer frente a la crisis sanitaria ocasionada por el COVID-19.",20200617,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6234
BOE-A-2020-6405,Resolución,"Resolución de 3 de junio de 2020, de la Secretaría de Estado de Derechos Sociales, por la que se publican diversas medidas que afectan a las actividades de juego de la ONCE, como consecuencia de la aprobación del Real Decreto 463/2020, de 14 de marzo, por el que se declara el estado de alarma para la gestión de la situación de crisis sanitaria ocasionada por el COVID-19.",20200618,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6405
BOE-A-2020-6422,Real Decreto,"Real Decreto 553/2020, de 2 de junio, por el que se regula el traslado de residuos en el interior del territorio del Estado.",20200619,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6422
BOE-A-2020-6423,Resolución,"Resolución de 12 de junio de 2020, de la Subsecretaría, por la que se establece el pago voluntario por vía telemática de la tasa por inscripción en el registro administrativo de distribuidores de seguros y reaseguros.",20200619,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6423
BOE-A-2020-6474,Resolución,"Resolución de 19 de junio de 2020, de la Agencia Española de Medicamentos y Productos Sanitarios, por la que se establece el listado de los medicamentos considerados esenciales en la gestión de la crisis sanitaria ocasionada por el COVID-19, en virtud de lo dispuesto en el artículo 19.1 del Real Decreto-ley 21/2020, de 9 de junio, de medidas urgentes de prevención, contención y coordinación para hacer frente a la crisis sanitaria ocasionada por el COVID-19.",20200620,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6474
BOE-A-2020-6472,Real Decreto,"Real Decreto 542/2020, de 26 de mayo, por el que se modifican y derogan diferentes disposiciones en materia de calidad y seguridad industrial.",20200620,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6472
BOE-A-2020-6473,Real Decreto,"Real Decreto 552/2020, de 2 de junio, sobre compensación al transporte marítimo y aéreo de mercancías incluidas en el Anexo I del Tratado de Funcionamiento de la Unión Europea, con origen o destino en las Islas Canarias.",20200620,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6473
BOE-A-2020-6509,Orden,"Orden INT/551/2020, de 21 de junio, por la que se prorrogan los criterios para la aplicación de una restricción temporal de viajes no imprescindibles desde terceros países a la Unión Europea y países asociados Schengen por razones de orden público y salud pública con motivo de la crisis sanitaria ocasionada por el COVID-19.",20200622,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6509
BOE-A-2020-6508,Orden,"Orden INT/550/2020, de 21 de junio, por la que se prorrogan los controles en las fronteras interiores con Portugal temporalmente restablecidos con motivo de la situación de crisis sanitaria ocasionada por el COVID-19.",20200622,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6508
BOE-A-2020-6612,Resolución,"Resolución de 16 de junio de 2020, de la Secretaría de Estado de Comercio, por la que se publica el Acuerdo de la Conferencia Sectorial de Comercio Interior, sobre pautas y recomendaciones sanitarias para ejercer la actividad comercial.",20200623,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6612
BOE-A-2020-6621,Real Decreto-ley,"Real Decreto-ley 23/2020, de 23 de junio, por el que se aprueban medidas en materia de energía y en otros ámbitos para la reactivación económica.",20200624,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6621
BOE-A-2020-6622,Real Decreto,"Real Decreto 586/2020, de 23 de junio, relativo a la información obligatoria en caso de emergencia nuclear o radiológica.",20200624,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6622
BOE-A-2020-6685,Orden,"Orden EFP/561/2020, de 20 de junio, por la que se publican Acuerdos de la Conferencia Sectorial de Educación, para el inicio y el desarrollo del curso 2020-2021.",20200624,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6685
BOE-A-2020-6744,Orden,"Orden HAC/566/2020, de 12 de junio, por la que se modifica la Orden HAC/998/2019, de 23 de septiembre, por la que se regula el cumplimiento de la obligación de llevanza de la contabilidad de los productos objeto de los Impuestos Especiales de Fabricación.",20200626,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6744
BOE-A-2020-6745,Real Decreto,"Real Decreto 550/2020, de 2 de junio, por el que se determinan las condiciones de seguridad de las actividades de buceo.",20200626,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6745
BOE-A-2020-6743,Orden,"Orden HAC/565/2020, de 12 de junio, por la que se aprueban los modelos de declaración del Impuesto sobre Sociedades y del Impuesto sobre la Renta de no Residentes correspondiente a establecimientos permanentes y a entidades en régimen de atribución de rentas constituidas en el extranjero con presencia en territorio español, para los períodos impositivos iniciados entre el 1 de enero y el 31 de diciembre de 2019, se dictan instrucciones relativas al procedimiento de declaración e ingreso y se establecen las condiciones generales y el procedimiento para su presentación electrónica.",20200626,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6743
BOE-A-2020-6838,Real Decreto-ley,"Real Decreto-ley 24/2020, de 26 de junio, de medidas sociales de reactivación del empleo y protección del trabajo autónomo y de competitividad del sector industrial.",20200627,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6838
BOE-A-2020-6849,Resolución,"Resolución de 8 de junio de 2020, de la Secretaría General de Sanidad, por la que se publica el Convenio con la Fundación Bancaria la Caixa, el Consejo General de Colegios Oficiales de Médicos, el Consejo General de la Psicología, el Consejo General de Enfermería y la Fundación Galatea, para dar a conocer un servicio telemático de apoyo psicológico para los profesionales de la salud en situación de sufrimiento emocional afectados por la situación de COVID-19.",20200627,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6849
BOE-A-2020-6840,Orden,"Orden IGD/577/2020, de 24 de junio, por la que se crea el Consejo de Participación de las Personas lesbianas, gais, trans, bisexuales e intersexuales (LGTBI) y se regula su funcionamiento.",20200627,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6840
BOE-A-2020-6847,Resolución,"Resolución de 23 de junio de 2020, de la Dirección General de la Marina Mercante, por el que se establecen medidas restrictivas a los buques de pasaje tipo crucero, para afrontar la crisis sanitaria ocasionada por el COVID-19.",20200627,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6847
BOE-A-2020-6921,Orden,"Orden CUD/582/2020, de 26 de junio, por la que se establecen las bases reguladoras de las ayudas estatales para la producción de largometrajes y de cortometrajes y regula la estructura del Registro Administrativo de Empresas Cinematográficas y Audiovisuales.",20200630,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6921
BOE-A-2020-6902,Orden,"Orden INT/578/2020, de 29 de junio, por la que se modifican los criterios para la aplicación de una restricción temporal de viajes no imprescindibles desde terceros países a la Unión Europea y países asociados Schengen por razones de orden público y salud pública con motivo de la crisis sanitaria ocasionada por el COVID-19.",20200630,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6902
BOE-A-2020-6904,Resolución,"Resolución de 23 de junio de 2020, de la Dirección General de Política Energética y Minas, por la que se publica la tarifa de último recurso de gas natural.",20200630,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6904
BOE-A-2020-7022,Resolución,"Resolución de 26 de junio de 2020, de la Secretaría General Técnica, por la que se publica el Convenio entre el Servicio Público de Empleo Estatal y Caixabank SA, sobre cesión de información.",20200701,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-7022
BOE-A-2020-6925,Real Decreto,"Real Decreto 613/2020, de 30 de junio, por el que se establecen las distinciones de funcionaria o funcionario honorario y miembro honorario de la Policía Nacional.",20200701,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6925
BOE-A-2020-6927,Resolución,"Resolución de 29 de junio de 2020, de la Dirección General de Salud Pública, Calidad e Innovación, relativa a los controles sanitarios a realizar en los puntos de entrada de España.",20200701,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-6927
BOE-A-2020-7044,Real Decreto,"Real Decreto 618/2020, de 30 de junio, por el que se establecen mejoras en las condiciones de trabajo en el sector pesquero.",20200702,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-7044
BOE-A-2020-7045,Resolución,"Resolución de 30 de junio de 2020, de la Subsecretaría, por la que se publica la Resolución de 25 de junio de 2020, conjunta de la Secretaría de Estado de Educación y la Secretaría General de Universidades, por la que, a consecuencia de la crisis sanitaria ocasionada por el COVID-19, se establecen nuevas adaptaciones de la evaluación de Bachillerato para el acceso a la Universidad a las necesidades y situación de los centros españoles situados en el exterior del territorio nacional, los programas educativos en el exterior, los programas internacionales, el alumnado procedente de sistemas educativos extranjeros y las enseñanzas a distancia, en el curso 2019-2020.",20200702,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-7045
BOE-A-2020-7140,Orden,"Orden INT/595/2020, de 2 de julio, por la que se modifican los criterios para la aplicación de una restricción temporal de viajes no imprescindibles desde terceros países a la Unión Europea y países asociados Schengen por razones de orden público y salud pública con motivo de la crisis sanitaria ocasionada por el COVID-19.",20200703,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-7140
BOE-A-2020-7277,Real Decreto,"Real Decreto 570/2020, de 16 de junio, por el que se regula el procedimiento administrativo para la autorización previa de importación en el territorio nacional de especies alóctonas con el fin de preservar la biodiversidad autóctona española.",20200704,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-7277
BOE-A-2020-7311,Real Decreto-ley,"Real Decreto-ley 25/2020, de 3 de julio, de medidas urgentes para apoyar la reactivación económica y el empleo.",20200706,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-7311
BOE-A-2020-7379,Resolución,"Resolución de 1 de julio de 2020, del Departamento de Recaudación de la Agencia Estatal de Administración Tributaria, por la que se habilitan trámites y actuaciones a través del canal telefónico, mediante el sistema de firma no avanzada con clave de acceso en un registro previo (sistema cl@ve pin).",20200707,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-7379
BOE-A-2020-7380,Orden,"Orden CUD/614/2020, de 3 de julio, por la que se habilita el mes de agosto a los efectos de presentación de candidaturas o celebración de votaciones en los procesos electorales en las federaciones deportivas españolas a celebrar en 2020.",20200707,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-7380
BOE-A-2020-7439,Real Decreto,"Real Decreto 647/2020, de 7 de julio, por el que se regulan aspectos necesarios para la implementación de los códigos de red de conexión de determinadas instalaciones eléctricas.",20200708,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-7439
BOE-A-2020-7437,Real Decreto,"Real Decreto 644/2020, de 7 de julio, por el que se desarrolla la estructura orgánica básica del Ministerio de Asuntos Exteriores, Unión Europea y Cooperación, y se modifica el Real Decreto 139/2020, de 28 de enero, por el que se establece la estructura orgánica básica de los departamentos ministeriales.",20200708,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-7437
BOE-A-2020-7432,Real Decreto-ley,"Real Decreto-ley 26/2020, de 7 de julio, de medidas de reactivación económica para hacer frente al impacto del COVID-19 en los ámbitos de transportes y vivienda.",20200708,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-7432
BOE-A-2020-7436,Resolución,"Resolución de 7 de julio de 2020, de la Subsecretaría, por la que se publica la Resolución de 5 de julio de 2020, conjunta de la Secretaría de Estado de Educación y la Secretaría General de Universidades, por la que se prevé la adaptación de las condiciones de realización de las pruebas para la evaluación de Bachillerato para el acceso a la Universidad a las necesidades y situación de los centros españoles situados en el exterior del territorio nacional, los programas educativos en el exterior, los programas internacionales, el alumnado procedente de sistemas educativos extranjeros y las enseñanzas a distancia, en el curso 2019-2020, derivadas tanto de la situación sanitaria ocasionada por la pandemia producida por el COVID-19, como de las medidas adoptadas para contenerla por las autoridades de sus respectivos países.",20200708,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-7436
BOE-A-2020-7438,Real Decreto,"Real Decreto 646/2020, de 7 de julio, por el que se regula la eliminación de residuos mediante depósito en vertedero.",20200708,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-7438
BOE-A-2020-7507,Orden,"Orden HAC/626/2020, de 6 de julio, por la que se modifica la Orden HAC/1271/2019, de 9 de diciembre, por la que se aprueban las normas de desarrollo de lo dispuesto en el artículo 26 del Reglamento de los Impuestos Especiales, aprobado por Real Decreto 1165/1995, de 7 de julio, sobre marcas fiscales previstas para bebidas derivadas.",20200709,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-7507
BOE-A-2020-7508,Real Decreto,"Real Decreto 645/2020, de 7 de julio, por el que se desarrolla la estructura orgánica básica del Ministerio de Transportes, Movilidad y Agenda Urbana.",20200709,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-7508
BOE-A-2020-7509,Orden,"Orden TED/627/2020, de 3 de julio, por la que se establecen orientaciones de política energética a la Comisión Nacional de los Mercados y la Competencia.",20200709,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-7509
BOE-A-2020-7701,Resolución,"Resolución de 26 de junio de 2020, de la Secretaría de Estado de Derechos Sociales, por la que se publican medidas que afectan a las actividades de juego de la ONCE, como consecuencia de la aprobación del Real Decreto 463/2020, de 14 de marzo, por el que se declara el estado de alarma para la gestión de la situación de crisis sanitaria ocasionada por el COVID-19.",20200710,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-7701
BOE-A-2020-7723,Orden,"Orden CIN/636/2020, de 6 de julio, por la que se crea una oficina de asistencia en materia de registros del Ministerio de Ciencia e Innovación.",20200711,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-7723
BOE-A-2020-7794,Resolución,"Resolución de 8 de julio de 2020, de la Secretaría de Estado de Política Territorial y Función Pública, por la que se establecen nuevos modelos de títulos administrativos y hojas de servicio en formato electrónico del personal incluido en el ámbito del Registro Central de Personal.",20200714,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-7794
BOE-A-2020-7796,Circular,"Circular 5/2020, de 9 de julio, de la Comisión Nacional de los Mercados y la Competencia, por la que se regula la gestión del mecanismo de fomento del uso de biocarburantes y otros combustibles renovables con fines de transporte y se modifica la Circular 2/2017, de 8 de febrero, por la que se regulan los procedimientos de constitución, gestión y reparto del fondo de pagos compensatorios del mecanismo de fomento del uso de biocarburantes y otros combustibles renovables con fines de transporte.",20200714,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-7796
BOE-A-2020-7863,Orden,"Orden HAC/641/2020, de 14 de julio, por la que se dictan las normas para la elaboración de los Presupuestos Generales del Estado para 2021.",20200715,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-7863
BOE-A-2020-7869,Circular,"Circular 4/2020, de 26 de junio, del Banco de España, sobre publicidad de los productos y servicios bancarios.",20200715,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-7869
BOE-A-2020-7937,Ley,"Ley 1/2020, de 15 de julio, por la que se deroga el despido objetivo por faltas de asistencia al trabajo establecido en el artículo 52.d) del texto refundido de la Ley del Estatuto de los Trabajadores, aprobado por el Real Decreto Legislativo 2/2015, de 23 de octubre.",20200716,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-7937
BOE-A-2020-8068,Resolución,"Resolución de 30 de junio de 2020, de la Dirección de Seguridad de Aeronaves de la Agencia Estatal de Seguridad Aérea, por la que se concede la exención del cumplimiento del artículo 4 bis.5) del Reglamento (UE) nº 1178/2011 de la Comisión, de 3 de noviembre de 2011, en virtud del artículo 71 del Reglamento (UE) 2018/1139 del Parlamento Europeo y del Consejo, de 4 de julio de 2018.",20200717,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8068
BOE-A-2020-8074,Resolución,"Resolución de 2 de julio de 2020, de Puertos del Estado, por la que se publica el Acuerdo del Consejo Rector de Puertos del Estado, sobre extensión del plazo en el que los oficiales de protección de instalación portuaria deben realizar formación.",20200717,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8074
BOE-A-2020-8080,Orden,"Orden ICT/656/2020, de 15 de julio, por la que se establecen las bases reguladoras para la convocatoria de ayudas a entidades que realicen inversiones para la fabricación de dispositivos médicos, equipos de protección personal y aquellos productos que sean considerados de emergencia por el Gobierno en relación con el COVID-19, durante el ejercicio 2020.",20200717,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8080
BOE-A-2020-8006,Resolución,"Resolución de 9 de julio de 2020, de la Dirección de la Agencia Estatal de Seguridad Aérea, por la que se publican las Directrices operativas para la gestión de pasajeros aéreos y personal de aviación con relación a la pandemia COVID-19.",20200717,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8006
BOE-A-2020-8099,Orden,"Orden INT/657/2020, de 17 de julio, por la que se modifican los criterios para la aplicación de una restricción temporal de viajes no imprescindibles desde terceros países a la Unión Europea y países asociados Schengen por razones de orden público y salud pública con motivo de la crisis sanitaria ocasionada por la COVID-19.",20200718,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8099
BOE-A-2020-8101,Orden,"Orden CIN/658/2020, de 13 de julio, por la que se crea la Red de e-Ciencia (REC).",20200718,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8101
BOE-A-2020-8229,Orden,"Orden APA/660/2020, de 16 de julio, por la que se establecen los requisitos sanitarios para la importación de animales de especies para las que no exista normativa armonizada de la Unión Europea.",20200721,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8229
BOE-A-2020-8296,Real Decreto,"Real Decreto 687/2020, de 21 de julio, por el que se establecen las bases reguladoras para la concesión de las subvenciones estatales destinadas al sector porcino ibérico en el año 2020.",20200722,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8296
BOE-A-2020-8297,Real Decreto,"Real Decreto 688/2020, de 21 de julio, por el que se establecen los umbrales de renta y patrimonio familiar y las cuantías de las becas y ayudas al estudio para el curso 2020-2021 y se modifica parcialmente el Real Decreto 1721/2007, de 21 de diciembre, por el que se establece el régimen de las becas y ayudas al estudio personalizadas.",20200722,no,https://www.boe.es/buscar/act.php?id=BOE-A-2020-8297
